ORF_ID,Original_Score,Modified_Score,Length,Status
NZ_CP009187.1_4180679,722.8672,1204.7786,1041,TP
NZ_CP009187.1_4184525,876.4006,1460.6677,1365,TP
NZ_CP009187.1_4193390,1381.1400,2301.8999,1983,TP
NZ_CP009187.1_4199246,256.3783,427.2972,459,TP
NZ_CP009187.1_4199720,422.4587,704.0978,522,TP
NZ_CP009187.1_4202609,550.4484,917.4139,690,TP
NZ_CP009187.1_4205861,687.7550,1146.2583,1056,TP
NZ_CP009187.1_4206995,1549.4098,2582.3496,1881,TP
NZ_CP009187.1_4209581,846.5714,1410.9523,1521,TP
NZ_CP009187.1_4212995,605.2762,1008.7937,945,TP
NZ_CP009187.1_4216403,192.8744,321.4574,327,TP
NZ_CP009187.1_4264562,674.2437,1123.7394,900,TP
NZ_CP009187.1_4268924,940.6768,1567.7947,909,TP
NZ_CP009187.1_4269839,338.3870,563.9783,534,TP
NZ_CP009187.1_4272275,1128.3112,1880.5186,1200,TP
NZ_CP009187.1_4279229,588.8473,981.4121,786,TP
NZ_CP009187.1_4288259,2450.0200,4083.3667,3270,TP
NZ_CP009187.1_4302785,272.0866,453.4777,582,TP
NZ_CP009187.1_4303397,1172.6488,1954.4147,1611,TP
NZ_CP009187.1_4306235,432.7021,721.1702,576,TP
NZ_CP009187.1_4307654,1111.4166,1852.3610,1260,TP
NZ_CP009187.1_4311008,605.8111,1009.6851,699,TP
NZ_CP009187.1_4314737,459.0514,765.0857,825,TP
NZ_CP009187.1_4329416,78.4046,130.6743,198,TP
NZ_CP009187.1_4353020,97.1490,161.9150,402,TP
NZ_CP009187.1_4364978,1262.7322,2104.5535,1860,TP
NZ_CP009187.1_4366907,789.4991,1315.8318,1614,TP
NZ_CP009187.1_4371680,584.2181,973.6968,1026,TP
NZ_CP009187.1_4372799,486.6265,811.0441,831,TP
NZ_CP009187.1_4376261,6226.6807,10377.8008,4191,TP
NZ_CP009187.1_4380452,1101.7941,1836.3234,1488,TP
NZ_CP009187.1_4387364,165.0476,275.0793,531,TP
NZ_CP009187.1_4391096,350.2319,583.7198,510,TP
NZ_CP009187.1_4391630,1193.6232,1989.3719,1443,TP
NZ_CP009187.1_4407527,226.6173,377.6955,675,TP
NZ_CP009187.1_13132,158.7061,264.5102,426,TP
NZ_CP009187.1_15589,1885.6801,3142.8000,1881,TP
NZ_CP009187.1_20230,1103.5161,1839.1935,1410,TP
NZ_CP009187.1_23269,231.5549,385.9248,468,TP
NZ_CP009187.1_23860,992.2446,1653.7410,1584,TP
NZ_CP009187.1_25912,601.1567,1001.9279,969,TP
NZ_CP009187.1_27022,249.2324,415.3874,420,TP
NZ_CP009187.1_39055,492.4136,820.6893,774,TP
NZ_CP009187.1_47365,456.5986,760.9977,735,TP
NZ_CP009187.1_48232,558.6270,931.0450,795,TP
NZ_CP009187.1_50020,1386.8514,2311.4189,1104,TP
NZ_CP009187.1_51184,460.0652,766.7753,543,TP
NZ_CP009187.1_102814,286.6465,477.7442,711,TP
NZ_CP009187.1_119914,1575.5703,2625.9504,2259,TP
NZ_CP009187.1_123979,56.8924,94.8207,285,TP
NZ_CP009187.1_130894,82.3606,137.2676,234,TP
NZ_CP009187.1_140266,434.6271,724.3785,756,TP
NZ_CP009187.1_147907,198.9129,331.5214,435,TP
NZ_CP009187.1_156577,991.6025,1652.6708,1023,TP
NZ_CP009187.1_162643,417.5309,695.8848,606,TP
NZ_CP009187.1_187432,1042.3933,1737.3221,1407,TP
NZ_CP009187.1_191983,613.8494,1023.0823,1119,TP
NZ_CP009187.1_244483,2750.5430,4584.2383,2835,TP
NZ_CP009187.1_267862,419.2138,698.6897,765,TP
NZ_CP009187.1_271573,1053.7990,1756.3315,1281,TP
NZ_CP009187.1_279604,1733.9200,2889.8667,1374,TP
NZ_CP009187.1_293797,2766.4199,4610.6997,1836,TP
NZ_CP009187.1_305824,231.4310,385.7184,525,TP
NZ_CP009187.1_306373,1187.7506,1979.5844,1485,TP
NZ_CP009187.1_307876,1425.7856,2376.3093,1671,TP
NZ_CP009187.1_314308,290.3098,483.8497,546,TP
NZ_CP009187.1_314863,753.5979,1255.9965,903,TP
NZ_CP009187.1_316510,600.9613,1001.6022,993,TP
NZ_CP009187.1_317524,4962.1289,8270.2148,3630,TP
NZ_CP009187.1_329704,396.2089,660.3481,621,TP
NZ_CP009187.1_332707,141.8975,236.4958,429,TP
NZ_CP009187.1_392695,1012.9467,1688.2445,1350,TP
NZ_CP009187.1_394693,309.2867,515.4778,627,TP
NZ_CP009187.1_401872,1261.6625,2102.7708,1290,TP
NZ_CP009187.1_403192,2528.4900,4214.1499,2649,TP
NZ_CP009187.1_405949,1530.0109,2550.0181,2499,TP
NZ_CP009187.1_415501,1201.1917,2001.9861,1464,TP
NZ_CP009187.1_438301,211.5767,352.6279,414,TP
NZ_CP009187.1_446530,545.3469,908.9114,603,TP
NZ_CP009187.1_448039,446.3174,743.8623,594,TP
NZ_CP009187.1_452293,1212.6705,2021.1176,903,TP
NZ_CP009187.1_453229,787.9205,1313.2008,1167,TP
NZ_CP009187.1_457840,457.0652,761.7754,540,TP
NZ_CP009187.1_471226,1487.7808,2479.6345,1413,TP
NZ_CP009187.1_474121,441.0743,735.1239,720,TP
NZ_CP009187.1_489886,471.3578,785.5964,759,TP
NZ_CP009187.1_495061,2803.2803,4672.1338,2253,TP
NZ_CP009187.1_506560,198.9900,331.6501,342,TP
NZ_CP009187.1_507757,507.8247,846.3745,828,TP
NZ_CP009187.1_510376,265.5323,442.5539,276,TP
NZ_CP009187.1_522346,1886.0007,3143.3345,2187,TP
NZ_CP009187.1_536503,353.5859,589.3099,732,TP
NZ_CP009187.1_544735,167.8289,279.7148,324,TP
NZ_CP009187.1_545374,176.6896,294.4827,447,TP
NZ_CP009187.1_547585,2148.1331,3580.2217,2022,TP
NZ_CP009187.1_554881,1097.7014,1829.5023,1425,TP
NZ_CP009187.1_568963,563.7280,939.5467,843,TP
NZ_CP009187.1_581488,1633.3551,2722.2585,1890,TP
NZ_CP009187.1_622120,68.9967,114.9945,162,TP
NZ_CP009187.1_624472,990.4200,1650.7000,1008,TP
NZ_CP009187.1_625561,682.7789,1137.9648,879,TP
NZ_CP009187.1_628297,850.6455,1417.7424,1434,TP
NZ_CP009187.1_635572,178.3658,297.2763,303,TP
NZ_CP009187.1_637582,222.4019,370.6698,387,TP
NZ_CP009187.1_641095,1978.5759,3297.6265,1716,TP
NZ_CP009187.1_657547,570.7410,951.2349,492,TP
NZ_CP009187.1_665041,108.4881,180.8135,342,TP
NZ_CP009187.1_668578,1146.9374,1911.5623,1167,TP
NZ_CP009187.1_678388,457.7558,762.9264,687,TP
NZ_CP009187.1_695227,131.9758,219.9597,258,TP
NZ_CP009187.1_697153,185.6911,309.4852,414,TP
NZ_CP009187.1_699037,588.8453,981.4089,696,TP
NZ_CP009187.1_720004,1615.9261,2693.2102,1728,TP
NZ_CP009187.1_736297,1288.6709,2147.7847,906,TP
NZ_CP009187.1_740233,1108.1251,1846.8751,906,TP
NZ_CP009187.1_749233,495.4807,825.8011,696,TP
NZ_CP009187.1_754684,67.4166,112.3611,309,TP
NZ_CP009187.1_767683,1573.1530,2621.9216,1914,TP
NZ_CP009187.1_775585,4512.1973,7520.3286,2895,TP
NZ_CP009187.1_779542,327.7654,546.2757,498,TP
NZ_CP009187.1_818536,798.5293,1330.8821,1104,TP
NZ_CP009187.1_820495,658.4796,1097.4659,981,TP
NZ_CP009187.1_834439,218.9088,364.8481,507,TP
NZ_CP009187.1_843241,1099.3464,1832.2440,1173,TP
NZ_CP009187.1_844420,1752.2081,2920.3469,1533,TP
NZ_CP009187.1_854266,396.0668,660.1113,420,TP
NZ_CP009187.1_854698,1504.8148,2508.0247,1128,TP
NZ_CP009187.1_856681,1349.3540,2248.9233,1356,TP
NZ_CP009187.1_860068,471.8551,786.4252,642,TP
NZ_CP009187.1_867439,393.1508,655.2513,912,TP
NZ_CP009187.1_872671,542.6544,904.4240,621,TP
NZ_CP009187.1_876817,979.3051,1632.1752,1623,TP
NZ_CP009187.1_881074,404.8460,674.7433,639,TP
NZ_CP009187.1_883450,319.4341,532.3901,474,TP
NZ_CP009187.1_884071,476.7440,794.5734,729,TP
NZ_CP009187.1_899731,1144.4894,1907.4823,1599,TP
NZ_CP009187.1_905233,677.2863,1128.8105,1107,TP
NZ_CP009187.1_909610,179.4060,299.0100,423,TP
NZ_CP009187.1_920740,183.8645,306.4408,393,TP
NZ_CP009187.1_932278,525.6277,876.0461,747,TP
NZ_CP009187.1_942679,1405.6362,2342.7271,1515,TP
NZ_CP009187.1_949435,1155.7311,1926.2184,1683,TP
NZ_CP009187.1_958522,1870.0153,3116.6921,1650,TP
NZ_CP009187.1_974290,996.4501,1660.7501,1647,TP
NZ_CP009187.1_995317,844.9467,1408.2444,978,TP
NZ_CP009187.1_1000807,1183.3888,1972.3146,1608,TP
NZ_CP009187.1_1004500,1399.3615,2332.2690,1341,TP
NZ_CP009187.1_1018726,1077.8159,1796.3599,1239,TP
NZ_CP009187.1_1032709,982.6790,1637.7982,1077,TP
NZ_CP009187.1_1045198,791.6835,1319.4725,822,TP
NZ_CP009187.1_1050592,740.4539,1234.0897,867,TP
NZ_CP009187.1_1051543,338.2427,563.7379,774,TP
NZ_CP009187.1_1052695,462.6044,771.0074,1041,TP
NZ_CP009187.1_1055023,2422.2788,4037.1313,1662,TP
NZ_CP009187.1_1057645,175.3949,292.3248,318,TP
NZ_CP009187.1_1064113,535.9891,893.3151,849,TP
NZ_CP009187.1_1074439,362.7232,604.5386,675,TP
NZ_CP009187.1_1077232,401.3462,668.9103,603,TP
NZ_CP009187.1_1081774,949.1586,1581.9309,810,TP
NZ_CP009187.1_1093360,841.5972,1402.6620,996,TP
NZ_CP009187.1_1106404,756.6221,1261.0367,978,TP
NZ_CP009187.1_1108171,131.5288,219.2146,333,TP
NZ_CP009187.1_1133332,383.6744,639.4573,576,TP
NZ_CP009187.1_1133920,855.9914,1426.6523,648,TP
NZ_CP009187.1_1134784,268.7325,447.8874,609,TP
NZ_CP009187.1_1136572,1572.4340,2620.7231,1488,TP
NZ_CP009187.1_1149103,2693.8645,4489.7739,2583,TP
NZ_CP009187.1_1157962,605.8516,1009.7527,774,TP
NZ_CP009187.1_1160854,198.7283,331.2139,297,TP
NZ_CP009187.1_1186903,108.0712,180.1187,420,TP
NZ_CP009187.1_1195054,984.4799,1640.7997,1038,TP
NZ_CP009187.1_1199425,405.1449,675.2415,945,TP
NZ_CP009187.1_1205983,207.7785,346.2975,435,TP
NZ_CP009187.1_1226140,1598.1448,2663.5745,1425,TP
NZ_CP009187.1_1227595,1036.3486,1727.2477,1089,TP
NZ_CP009187.1_1230970,181.8847,303.1411,321,TP
NZ_CP009187.1_1251616,937.3369,1562.2281,1356,TP
NZ_CP009187.1_1266484,274.9204,458.2007,501,TP
NZ_CP009187.1_1269151,599.3472,998.9119,807,TP
NZ_CP009187.1_1276027,57.4869,95.8115,276,TP
NZ_CP009187.1_1280842,375.4860,625.8099,531,TP
NZ_CP009187.1_1284178,183.8190,306.3649,684,TP
NZ_CP009187.1_1298086,426.6374,711.0624,606,TP
NZ_CP009187.1_1306201,1927.1566,3211.9277,2025,TP
NZ_CP009187.1_1310479,2403.5071,4005.8450,2820,TP
NZ_CP009187.1_1324531,516.7532,861.2552,1080,TP
NZ_CP009187.1_1346935,1357.8248,2263.0413,1689,TP
NZ_CP009187.1_1361797,880.9175,1468.1958,936,TP
NZ_CP009187.1_1367890,810.4448,1350.7413,831,TP
NZ_CP009187.1_1388974,140.4457,234.0762,270,TP
NZ_CP009187.1_1395820,3928.3811,6547.3018,3420,TP
NZ_CP009187.1_1402777,374.7683,624.6139,609,TP
NZ_CP009187.1_1406080,1044.4426,1740.7377,1260,TP
NZ_CP009187.1_1417657,624.1060,1040.1766,699,TP
NZ_CP009187.1_1418578,215.7930,359.6550,375,TP
NZ_CP009187.1_1419013,591.9712,986.6187,735,TP
NZ_CP009187.1_1422301,1414.9081,2358.1802,1749,TP
NZ_CP009187.1_1431664,1855.6962,3092.8269,1776,TP
NZ_CP009187.1_1435267,576.7970,961.3283,876,TP
NZ_CP009187.1_1477627,887.7419,1479.5698,1491,TP
NZ_CP009187.1_1490116,2333.3647,3888.9412,2196,TP
NZ_CP009187.1_1508542,109.7367,182.8945,381,TP
NZ_CP009187.1_1524028,244.3174,407.1956,756,TP
NZ_CP009187.1_1534606,533.9450,889.9083,786,TP
NZ_CP009187.1_1539511,757.9106,1263.1843,1206,TP
NZ_CP009187.1_1547071,52.8470,88.0783,459,TP
NZ_CP009187.1_1550578,451.3336,752.2227,639,TP
NZ_CP009187.1_1569583,1073.9828,1789.9713,1386,TP
NZ_CP009187.1_1574509,111.7722,186.2870,258,TP
NZ_CP009187.1_1579597,572.8005,954.6674,825,TP
NZ_CP009187.1_1586209,1336.7975,2227.9958,1557,TP
NZ_CP009187.1_1622206,172.8246,288.0410,465,TP
NZ_CP009187.1_1623286,301.9008,503.1681,411,TP
NZ_CP009187.1_1624453,940.3149,1567.1915,912,TP
NZ_CP009187.1_1626958,1226.9327,2044.8878,1122,TP
NZ_CP009187.1_1655608,811.1378,1351.8962,1113,TP
NZ_CP009187.1_1662640,348.7673,581.2788,564,TP
NZ_CP009187.1_1672456,651.7005,1086.1675,843,TP
NZ_CP009187.1_1681207,422.3617,703.9362,759,TP
NZ_CP009187.1_1695280,364.4736,607.4559,666,TP
NZ_CP009187.1_1696726,330.6038,551.0063,696,TP
NZ_CP009187.1_1706629,461.7244,769.5406,897,TP
NZ_CP009187.1_1714171,2928.2310,4880.3848,3441,TP
NZ_CP009187.1_1722082,8788.5146,14647.5244,6327,TP
NZ_CP009187.1_1728952,131.1412,218.5686,498,TP
NZ_CP009187.1_1751296,1590.2655,2650.4424,2037,TP
NZ_CP009187.1_1765399,1319.0155,2198.3591,1743,TP
NZ_CP009187.1_1771639,1518.1930,2530.3215,2190,TP
NZ_CP009187.1_1792399,1036.7528,1727.9213,1341,TP
NZ_CP009187.1_1807297,285.3629,475.6047,465,TP
NZ_CP009187.1_1823359,851.0781,1418.4635,1041,TP
NZ_CP009187.1_1828864,1191.3083,1985.5139,1209,TP
NZ_CP009187.1_1898299,688.8338,1148.0563,933,TP
NZ_CP009187.1_1899259,415.2110,692.0182,657,TP
NZ_CP009187.1_1900240,401.0230,668.3716,735,TP
NZ_CP009187.1_1927210,1131.4269,1885.7114,1365,TP
NZ_CP009187.1_1928836,86.9966,144.9943,162,TP
NZ_CP009187.1_1929130,522.1919,870.3198,750,TP
NZ_CP009187.1_1947415,98.7645,164.6076,228,TP
NZ_CP009187.1_1950631,212.5764,354.2940,420,TP
NZ_CP009187.1_1954630,603.3713,1005.6189,939,TP
NZ_CP009187.1_1961290,256.7668,427.9447,594,TP
NZ_CP009187.1_1964182,1043.9967,1739.9945,1188,TP
NZ_CP009187.1_1971379,317.8003,529.6671,612,TP
NZ_CP009187.1_1984978,597.0417,995.0695,1692,TP
NZ_CP009187.1_1989832,2482.8525,4138.0874,2745,TP
NZ_CP009187.1_2012080,192.0075,320.0125,450,TP
NZ_CP009187.1_2084755,3478.7263,5797.8770,2226,TP
NZ_CP009187.1_2092258,1118.0125,1863.3540,1440,TP
NZ_CP009187.1_2096182,288.2358,480.3929,417,TP
NZ_CP009187.1_2119459,1139.8566,1899.7609,1236,TP
NZ_CP009187.1_2120794,243.2438,405.4064,615,TP
NZ_CP009187.1_2131906,168.2723,280.4538,423,TP
NZ_CP009187.1_2140738,1109.6853,1849.4755,1131,TP
NZ_CP009187.1_2143534,579.2099,965.3498,912,TP
NZ_CP009187.1_2159920,156.1640,260.2733,408,TP
NZ_CP009187.1_2167648,2180.9619,3634.9365,2964,TP
NZ_CP009187.1_2172523,884.1455,1473.5758,1272,TP
NZ_CP009187.1_2176549,357.6148,596.0246,381,TP
NZ_CP009187.1_2180449,575.9227,959.8712,768,TP
NZ_CP009187.1_2184958,875.0116,1458.3527,1230,TP
NZ_CP009187.1_2194969,127.3721,212.2869,378,TP
NZ_CP009187.1_2197507,65.2492,108.7486,453,TP
NZ_CP009187.1_2198713,90.9159,151.5266,351,TP
NZ_CP009187.1_2199997,82.3436,137.2393,192,TP
NZ_CP009187.1_2200189,96.2444,160.4074,297,TP
NZ_CP009187.1_2224219,1074.0436,1790.0726,969,TP
NZ_CP009187.1_2237302,293.7928,489.6547,273,TP
NZ_CP009187.1_2243815,996.1570,1660.2617,1323,TP
NZ_CP009187.1_2256616,580.8666,968.1110,1170,TP
NZ_CP009187.1_2261815,525.9743,876.6238,1257,TP
NZ_CP009187.1_2266420,147.5008,245.8347,300,TP
NZ_CP009187.1_2266804,164.1544,273.5907,306,TP
NZ_CP009187.1_2270749,988.4020,1647.3365,999,TP
NZ_CP009187.1_2271862,491.0517,818.4196,885,TP
NZ_CP009187.1_2272786,1380.3872,2300.6453,1722,TP
NZ_CP009187.1_2274568,592.5869,987.6447,840,TP
NZ_CP009187.1_2284798,489.7190,816.1982,843,TP
NZ_CP009187.1_2286526,881.9084,1469.8474,1320,TP
NZ_CP009187.1_2288680,421.4682,702.4470,561,TP
NZ_CP009187.1_2294530,28366.6875,47277.8125,12456,TP
NZ_CP009187.1_2307292,138.1175,230.1958,351,TP
NZ_CP009187.1_2314660,79.3838,132.3064,165,TP
NZ_CP009187.1_2317168,5656.5630,9427.6045,3585,TP
NZ_CP009187.1_2328973,849.7867,1416.3112,1173,TP
NZ_CP009187.1_2331415,763.8530,1273.0884,1464,TP
NZ_CP009187.1_2346196,865.5892,1442.6486,1128,TP
NZ_CP009187.1_2348557,483.8858,806.4763,735,TP
NZ_CP009187.1_2353045,86.7066,144.5109,252,TP
NZ_CP009187.1_2354311,588.7966,981.3277,999,TP
NZ_CP009187.1_2364085,224.1993,373.6655,435,TP
NZ_CP009187.1_2364526,95.2838,158.8063,255,TP
NZ_CP009187.1_2364796,69.6005,116.0008,258,TP
NZ_CP009187.1_2369725,639.5994,1065.9990,876,TP
NZ_CP009187.1_2370904,1404.6945,2341.1575,1518,TP
NZ_CP009187.1_2379244,357.3344,595.5573,483,TP
NZ_CP009187.1_2379805,656.0850,1093.4749,855,TP
NZ_CP009187.1_2387968,90.5245,150.8741,207,TP
NZ_CP009187.1_2391214,1029.4387,1715.7312,1245,TP
NZ_CP009187.1_2394649,438.0851,730.1419,588,TP
NZ_CP009187.1_2395300,680.1793,1133.6321,711,TP
NZ_CP009187.1_2399797,388.1564,646.9273,531,TP
NZ_CP009187.1_2402506,120.1917,200.3195,216,TP
NZ_CP009187.1_2404615,727.8593,1213.0989,783,TP
NZ_CP009187.1_2407621,364.9323,608.2205,708,TP
NZ_CP009187.1_2412118,931.3157,1552.1929,1233,TP
NZ_CP009187.1_2422270,639.9207,1066.5345,867,TP
NZ_CP009187.1_2423239,2204.8037,3674.6729,1599,TP
NZ_CP009187.1_2431564,249.3777,415.6294,405,TP
NZ_CP009187.1_2439880,61.3926,102.3211,183,TP
NZ_CP009187.1_2447065,437.7324,729.5540,435,TP
NZ_CP009187.1_2452114,675.4208,1125.7013,1158,TP
NZ_CP009187.1_2463232,340.2554,567.0923,420,TP
NZ_CP009187.1_2474863,915.5443,1525.9071,1107,TP
NZ_CP009187.1_2492401,1074.3062,1790.5103,1341,TP
NZ_CP009187.1_2503468,847.3475,1412.2457,1140,TP
NZ_CP009187.1_2510350,60.8044,101.3407,126,TP
NZ_CP009187.1_2511175,314.0761,523.4602,423,TP
NZ_CP009187.1_2529340,272.5504,454.2506,513,TP
NZ_CP009187.1_2530003,493.9703,823.2839,819,TP
NZ_CP009187.1_2541643,609.7712,1016.2854,1167,TP
NZ_CP009187.1_2572075,537.2239,895.3731,783,TP
NZ_CP009187.1_2575015,111.9540,186.5899,210,TP
NZ_CP009187.1_2577850,446.5687,744.2811,846,TP
NZ_CP009187.1_2597008,558.9927,931.6544,849,TP
NZ_CP009187.1_2601913,888.2264,1480.3773,1548,TP
NZ_CP009187.1_2606707,1225.2294,2042.0490,1614,TP
NZ_CP009187.1_2613106,385.9657,643.2762,957,TP
NZ_CP009187.1_2617666,603.2381,1005.3968,1242,TP
NZ_CP009187.1_2626222,190.3424,317.2373,297,TP
NZ_CP009187.1_2630536,985.4266,1642.3777,1563,TP
NZ_CP009187.1_2642149,215.1640,358.6067,429,TP
NZ_CP009187.1_2643460,422.3554,703.9257,798,TP
NZ_CP009187.1_2645770,869.1420,1448.5701,903,TP
NZ_CP009187.1_2652838,997.1922,1661.9869,1149,TP
NZ_CP009187.1_2662066,6436.7822,10727.9697,5196,TP
NZ_CP009187.1_2670268,1054.8969,1758.1614,1335,TP
NZ_CP009187.1_2683708,265.2363,442.0605,558,TP
NZ_CP009187.1_2693908,1069.9121,1783.1868,1056,TP
NZ_CP009187.1_2695795,558.8648,931.4413,852,TP
NZ_CP009187.1_2706493,599.9696,999.9493,840,TP
NZ_CP009187.1_2718172,344.0353,573.3922,645,TP
NZ_CP009187.1_2721865,1211.6780,2019.4633,1443,TP
NZ_CP009187.1_2724229,1123.6215,1872.7024,1248,TP
NZ_CP009187.1_2730556,1897.9071,3163.1785,2193,TP
NZ_CP009187.1_2745313,309.3584,515.5973,411,TP
NZ_CP009187.1_2745766,223.8859,373.1431,372,TP
NZ_CP009187.1_2751661,313.8286,523.0476,519,TP
NZ_CP009187.1_2753017,311.1716,518.6193,606,TP
NZ_CP009187.1_2754742,1928.1702,3213.6169,1962,TP
NZ_CP009187.1_2756935,754.8536,1258.0894,1257,TP
NZ_CP009187.1_2758207,1664.4923,2774.1538,1281,TP
NZ_CP009187.1_2762530,871.1099,1451.8499,645,TP
NZ_CP009187.1_2768260,797.4501,1329.0835,624,TP
NZ_CP009187.1_2772097,73.1391,121.8984,234,TP
NZ_CP009187.1_2776315,278.0190,463.3650,654,TP
NZ_CP009187.1_2791018,1138.5400,1897.5667,1476,TP
NZ_CP009187.1_2792722,821.5472,1369.2454,1266,TP
NZ_CP009187.1_2808757,932.5134,1554.1890,1182,TP
NZ_CP009187.1_2810992,1197.3185,1995.5308,1104,TP
NZ_CP009187.1_2812354,867.0864,1445.1440,822,TP
NZ_CP009187.1_2816884,1274.1863,2123.6438,1590,TP
NZ_CP009187.1_2832709,394.8127,658.0212,804,TP
NZ_CP009187.1_2839537,293.5365,489.2274,393,TP
NZ_CP009187.1_2840122,15771.3096,26285.5156,9210,TP
NZ_CP009187.1_2849851,357.3481,595.5801,723,TP
NZ_CP009187.1_2851750,670.4785,1117.4641,921,TP
NZ_CP009187.1_2857852,367.9774,613.2957,402,TP
NZ_CP009187.1_2861587,1442.8069,2404.6780,1089,TP
NZ_CP009187.1_2869252,230.8313,384.7188,375,TP
NZ_CP009187.1_2869726,230.1529,383.5881,396,TP
NZ_CP009187.1_2871205,797.1247,1328.5411,810,TP
NZ_CP009187.1_2873770,3085.7549,5142.9248,2715,TP
NZ_CP009187.1_2876575,308.6017,514.3362,390,TP
NZ_CP009187.1_2878570,1449.1201,2415.2002,1359,TP
NZ_CP009187.1_2892445,644.5643,1074.2738,1026,TP
NZ_CP009187.1_2896012,1537.7129,2562.8547,1791,TP
NZ_CP009187.1_2904820,1205.7582,2009.5969,1272,TP
NZ_CP009187.1_2911003,972.9279,1621.5465,1674,TP
NZ_CP009187.1_2915845,297.1056,495.1759,348,TP
NZ_CP009187.1_2923198,1368.5265,2280.8774,1035,TP
NZ_CP009187.1_2933170,983.5421,1639.2368,900,TP
NZ_CP009187.1_2936809,786.9619,1311.6030,1056,TP
NZ_CP009187.1_2939011,713.4282,1189.0470,951,TP
NZ_CP009187.1_2959846,72.1731,120.2885,255,TP
NZ_CP009187.1_2960104,1453.1716,2421.9526,2337,TP
NZ_CP009187.1_2965477,209.4837,349.1395,360,TP
NZ_CP009187.1_2976988,103.5998,172.6663,246,TP
NZ_CP009187.1_2978659,129.7655,216.2758,393,TP
NZ_CP009187.1_2979325,134.6826,224.4711,363,TP
NZ_CP009187.1_2985730,853.7405,1422.9008,1110,TP
NZ_CP009187.1_2992633,1054.8364,1758.0607,1359,TP
NZ_CP009187.1_2998051,2567.6738,4279.4561,1917,TP
NZ_CP009187.1_3004744,984.9962,1641.6603,906,TP
NZ_CP009187.1_3010696,463.3048,772.1747,672,TP
NZ_CP009187.1_3011398,261.2171,435.3619,369,TP
NZ_CP009187.1_3014662,226.0543,376.7572,303,TP
NZ_CP009187.1_3015862,782.7790,1304.6316,873,TP
NZ_CP009187.1_3019813,124.7144,207.8574,390,TP
NZ_CP009187.1_3021547,125.0385,208.3975,240,TP
NZ_CP009187.1_3029866,187.2874,312.1457,495,TP
NZ_CP009187.1_3030412,214.7628,357.9380,465,TP
NZ_CP009187.1_3031039,193.2897,322.1495,498,TP
NZ_CP009187.1_3036130,1053.2927,1755.4878,1161,TP
NZ_CP009187.1_3037426,1392.4054,2320.6755,1431,TP
NZ_CP009187.1_3041569,694.4937,1157.4894,906,TP
NZ_CP009187.1_3044374,390.2295,650.3825,615,TP
NZ_CP009187.1_3049051,3616.4170,6027.3613,2373,TP
NZ_CP009187.1_3051805,97.5980,162.6633,207,TP
NZ_CP009187.1_3056419,396.3345,660.5575,813,TP
NZ_CP009187.1_3057250,706.5391,1177.5652,813,TP
NZ_CP009187.1_3058192,256.0988,426.8312,339,TP
NZ_CP009187.1_3067192,1200.2629,2000.4382,753,TP
NZ_CP009187.1_3070582,117.8115,196.3525,267,TP
NZ_CP009187.1_3071266,213.3352,355.5586,270,TP
NZ_CP009187.1_3071545,500.6313,834.3854,1095,TP
NZ_CP009187.1_3078157,476.7755,794.6258,828,TP
NZ_CP009187.1_3081118,260.3587,433.9312,474,TP
NZ_CP009187.1_3084484,587.8187,979.6978,1071,TP
NZ_CP009187.1_3087949,686.4955,1144.1591,1035,TP
NZ_CP009187.1_3093478,165.7711,276.2852,270,TP
NZ_CP009187.1_3093904,629.1148,1048.5247,975,TP
NZ_CP009187.1_3097705,1373.9183,2289.8638,1233,TP
NZ_CP009187.1_3100201,870.1740,1450.2899,1380,TP
NZ_CP009187.1_3103936,793.7908,1322.9846,975,TP
NZ_CP009187.1_3105055,350.9613,584.9355,564,TP
NZ_CP009187.1_3110779,723.9333,1206.5554,1044,TP
NZ_CP009187.1_3127363,580.5101,967.5168,909,TP
NZ_CP009187.1_3129343,2662.5112,4437.5186,2430,TP
NZ_CP009187.1_3133708,581.9701,969.9501,885,TP
NZ_CP009187.1_3135787,356.1875,593.6458,546,TP
NZ_CP009187.1_3137008,127.8131,213.0218,216,TP
NZ_CP009187.1_3141310,607.1945,1011.9907,912,TP
NZ_CP009187.1_3144619,590.9608,984.9346,552,TP
NZ_CP009187.1_3148384,1250.6681,2084.4468,1044,TP
NZ_CP009187.1_3151201,1644.7587,2741.2644,1749,TP
NZ_CP009187.1_3158164,1698.2024,2830.3372,1890,TP
NZ_CP009187.1_3160579,1601.0997,2668.4995,1482,TP
NZ_CP009187.1_3170719,577.6296,962.7161,927,TP
NZ_CP009187.1_3174058,416.1874,693.6457,585,TP
NZ_CP009187.1_3175453,1827.9355,3046.5591,1812,TP
NZ_CP009187.1_3180547,902.8299,1504.7164,1215,TP
NZ_CP009187.1_3188875,298.6902,497.8170,522,TP
NZ_CP009187.1_3195544,238.7262,397.8770,588,TP
NZ_CP009187.1_3205264,813.2841,1355.4735,1170,TP
NZ_CP009187.1_3212161,375.3528,625.5880,795,TP
NZ_CP009187.1_3216904,140.3046,233.8411,243,TP
NZ_CP009187.1_3223567,737.2611,1228.7684,1113,TP
NZ_CP009187.1_3224707,1410.2595,2350.4324,1578,TP
NZ_CP009187.1_3228253,2059.0649,3431.7749,2427,TP
NZ_CP009187.1_3230737,260.3142,433.8570,339,TP
